row_id,customer_id,order_id,order_date,ship_date,ship_mode,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,order_date_clean,ship_date_clean
0,LM-17065,CA-2014-104283,27/06/2014,1/7/2014,Standard Class,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,85.98,1,0,39.98,6/27/2014,7/1/2014
0,JK-15625,CA-2017-142622,30/10/2017,2/11/2017,First Class,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,97.57,2,0.2,39.98,10/30/2017,11/2/2017
0,JK-15625,CA-2017-142622,30/10/2017,2/11/2017,First Class,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,614.27,8,0.2,39.92,10/30/2017,11/2/2017
0,JK-15625,CA-2017-142622,30/10/2017,2/11/2017,First Class,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,199.98,2,0,39.75,10/30/2017,11/2/2017
0,RS-19420,CA-2017-115154,8/1/2017,11/1/2017,First Class,Ricardo Sperren,Corporate,United States,Seattle,Washington,98115,West,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,892.98,2,0,39.75,1/8/2017,1/11/2017
0,VD-21670,CA-2015-113145,1/11/2015,5/11/2015,Standard Class,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,FUR-FU-10000965,Furniture,Furnishings,"""Howard Miller 11-1/2"""" Diameter Ridgewood Wall Clock""",259.7,5,0,39.43,11/1/2015,11/5/2015
0,MO-17800,CA-2017-157931,17/09/2017,22/09/2017,Second Class,Meg O'Connel,Home Office,United States,Roswell,Georgia,30076,South,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,723.92,4,0,39.08,9/17/2017,9/22/2017
0,BC-11125,US-2017-120418,11/6/2017,12/6/2017,First Class,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,280.79,1,0.2,38.97,6/11/2017,6/12/2017
0,EM-13825,CA-2017-122035,20/07/2017,25/07/2017,Standard Class,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,182.94,3,0,38.87,7/20/2017,7/25/2017
0,JD-16150,US-2015-147739,25/12/2015,29/12/2015,Standard Class,Justin Deggeller,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.14,4,0.2,38.44,12/25/2015,12/29/2015
0,GM-14455,US-2014-143231,31/12/2014,3/1/2015,First Class,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5,0,38.38,12/31/2014,1/3/2015
0,LT-17110,CA-2016-159373,13/03/2016,18/03/2016,Standard Class,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,557.59,5,0.3,38.27,3/13/2016,3/18/2016
0,CP-12340,US-2014-148838,17/03/2014,21/03/2014,Standard Class,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1579.75,7,0.4,38.04,3/17/2014,3/21/2014
0,CP-12340,US-2014-148838,17/03/2014,21/03/2014,Standard Class,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1071.58,4,0.4,38.02,3/17/2014,3/21/2014
0,CP-12340,US-2014-148838,17/03/2014,21/03/2014,Standard Class,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10004175,Furniture,Tables,"""Hon 30"""" x 60"""" Table with Locking Drawer""",613.91,3,0.4,38.02,3/17/2014,3/21/2014
0,AB-10060,US-2016-108637,13/03/2016,18/03/2016,Standard Class,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,FUR-FU-10004864,Furniture,Furnishings,"""Howard Miller 14-1/2"""" Diameter Chrome Round Wall Clock""",127.88,2,0,38,3/13/2016,3/18/2016
0,BF-11020,CA-2016-159940,7/7/2016,11/7/2016,Second Class,Barry Franzšsisch,Corporate,United States,Aurora,Illinois,60505,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,60.29,8,0.6,37.64,7/7/2016,7/11/2016
0,BF-11020,CA-2016-159940,7/7/2016,11/7/2016,Second Class,Barry Franzšsisch,Corporate,United States,Aurora,Illinois,60505,Central,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,253.37,2,0.3,37.41,7/7/2016,7/11/2016
0,BE-11455,CA-2016-118052,6/5/2016,10/5/2016,Standard Class,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,54.71,7,0.2,37.37,5/6/2016,5/10/2016
0,SG-20605,US-2015-127040,6/12/2015,10/12/2015,Standard Class,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,FUR-FU-10002878,Furniture,Furnishings,"""Seth Thomas 14"""" Day/Date Wall Clock""",113.92,4,0,36.48,12/6/2015,12/10/2015
0,HM-14860,US-2016-110170,27/09/2016,3/10/2016,Standard Class,Harry Marie,Corporate,United States,Huntsville,Texas,77340,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.66,7,0.32,36.47,9/27/2016,10/3/2016
0,BE-11335,CA-2017-155985,23/03/2017,25/03/2017,First Class,Bill Eplett,Home Office,United States,San Francisco,California,94122,West,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,211.84,8,0,36.4,3/23/2017,3/25/2017
0,JA-15970,CA-2014-151295,12/11/2014,16/11/2014,Standard Class,Joseph Airdo,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,629.06,3,0.2,36.38,11/12/2014,11/16/2014
0,PP-18955,CA-2015-146087,6/7/2015,11/7/2015,Standard Class,Paul Prost,Home Office,United States,Holyoke,Massachusetts,1040,East,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,301.96,2,0,36.29,7/6/2015,7/11/2015
0,SV-20935,US-2017-147669,25/12/2017,30/12/2017,Standard Class,Susan Vittorini,Consumer,United States,Fairfield,Ohio,45014,East,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,273.06,2,0.4,36.23,12/25/2017,12/30/2017
0,HM-14860,CA-2017-129805,28/12/2017,2/1/2018,Standard Class,Harry Marie,Corporate,United States,Seattle,Washington,98103,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,7.4,2,0,35.76,12/28/2017,1/2/2018
0,PW-19240,CA-2014-164210,18/11/2014,20/11/2014,Second Class,Pierre Wener,Consumer,United States,Louisville,Colorado,80027,West,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,2,0.5,35.68,11/18/2014,11/20/2014
0,AF-10870,CA-2016-146934,22/05/2016,27/05/2016,Standard Class,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,174.29,2,0.3,35.25,5/22/2016,5/27/2016
0,BD-11320,CA-2016-119165,31/10/2016,6/11/2016,Standard Class,Bill Donatelli,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,492.84,5,0.3,35.1,10/31/2016,11/6/2016
0,CM-11935,US-2016-135923,22/01/2016,28/01/2016,Standard Class,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,14.27,8,0.2,35.1,1/22/2016,1/28/2016
0,PF-19225,CA-2016-114972,3/11/2016,6/11/2016,First Class,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,217.58,2,0.2,35.08,11/3/2016,11/6/2016
0,GM-14695,CA-2017-102750,4/9/2017,8/9/2017,Second Class,Greg Maxwell,Corporate,United States,Los Angeles,California,90036,West,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1322.35,3,0.2,34.99,9/4/2017,9/8/2017
0,KT-16480,CA-2016-146206,10/9/2016,14/09/2016,Second Class,Kean Thornton,Consumer,United States,Houston,Texas,77095,Central,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,300.93,5,0.3,34.89,9/10/2016,9/14/2016
0,KL-16645,CA-2014-143917,25/07/2014,27/07/2014,Second Class,Ken Lonsdale,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,77.92,8,0,34.49,7/25/2014,7/27/2014
0,BB-11545,CA-2016-124506,11/11/2016,17/11/2016,Standard Class,Brenda Bowman,Corporate,United States,Chicago,Illinois,60623,Central,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,47.99,2,0.3,34.41,11/11/2016,11/17/2016
0,DW-13585,CA-2017-123134,2/5/2017,7/5/2017,Standard Class,Dorothy Wardle,Corporate,United States,Westfield,New Jersey,7090,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,3,0,34.37,5/2/2017,5/7/2017
0,SV-20365,CA-2015-168746,27/01/2015,29/01/2015,Second Class,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.99,2,0.3,34.28,1/27/2015,1/29/2015
0,EM-13810,CA-2015-113404,16/07/2015,16/07/2015,Same Day,Eleni McCrary,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,1348.7,6,0.2,34.15,7/16/2015,7/16/2015
0,EM-13810,CA-2015-113404,16/07/2015,16/07/2015,Same Day,Eleni McCrary,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,700.15,3,0.2,34.07,7/16/2015,7/16/2015
0,KD-16615,CA-2016-144792,30/04/2016,4/5/2016,Standard Class,Ken Dana,Corporate,United States,Scottsdale,Arizona,85254,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,111.89,7,0.2,33.94,4/30/2016,5/4/2016
0,JE-15745,CA-2017-108070,16/04/2017,20/04/2017,Standard Class,Joel Eaton,Consumer,United States,San Jose,California,95123,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,102.83,1,0.15,33.94,4/16/2017,4/20/2017
0,BW-11110,US-2016-126844,8/10/2016,14/10/2016,Standard Class,Bart Watters,Corporate,United States,Houston,Texas,77070,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,51.71,8,0.6,33.85,10/8/2016,10/14/2016
0,TM-21010,CA-2015-147788,31/05/2015,4/6/2015,Standard Class,Tamara Manning,Consumer,United States,Orem,Utah,84057,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,1406.86,7,0,33.85,5/31/2015,6/4/2015
0,SF-20200,CA-2017-123967,1/11/2017,3/11/2017,Second Class,Sarah Foster,Consumer,United States,Bellingham,Washington,98226,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,2665.62,9,0,33.73,11/1/2017,11/3/2017
0,SM-20320,CA-2017-145128,9/7/2017,14/07/2017,Standard Class,Sean Miller,Home Office,United States,Lafayette,Indiana,47905,Central,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,5,0,33.73,7/9/2017,7/14/2017
0,SD-20485,US-2014-155502,26/01/2014,31/01/2014,Standard Class,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3,0,33.22,1/26/2014,1/31/2014
0,RA-19285,CA-2017-131695,30/06/2017,6/7/2017,Standard Class,Ralph Arnett,Consumer,United States,New York City,New York,10024,East,FUR-FU-10002045,Furniture,Furnishings,"""Executive Impressions 14""""""",22.23,1,0,33.16,6/30/2017,7/6/2017
0,SE-20110,US-2016-115455,8/9/2016,14/09/2016,Standard Class,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-FU-10004671,Furniture,Furnishings,"""Executive Impressions 12"""" Wall Clock""",14.14,2,0.6,33.07,9/8/2016,9/14/2016
0,SE-20110,US-2016-115455,8/9/2016,14/09/2016,Standard Class,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,601.47,3,0.5,32.63,9/8/2016,9/14/2016
0,EN-13780,CA-2016-165848,4/6/2016,4/6/2016,Same Day,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,136.78,1,0.2,32.63,6/4/2016,6/4/2016
0,MC-17590,CA-2014-127446,25/11/2014,30/11/2014,Standard Class,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1218.74,5,0.3,32.47,11/25/2014,11/30/2014
0,AG-10300,CA-2014-147298,26/04/2014,3/5/2014,Standard Class,Aleksandra Gannaway,Corporate,United States,Los Angeles,California,90049,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,32.1,4/26/2014,5/3/2014
0,JF-15295,US-2017-110604,15/05/2017,20/05/2017,Standard Class,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,39.96,2,0,31.98,5/15/2017,5/20/2017
0,JF-15295,US-2017-110604,15/05/2017,20/05/2017,Standard Class,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,42.62,2,0.2,31.94,5/15/2017,5/20/2017
0,JF-15295,US-2017-110604,15/05/2017,20/05/2017,Standard Class,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,220.96,1,0.2,31.61,5/15/2017,5/20/2017
0,BF-10975,CA-2015-116750,5/7/2015,10/7/2015,Second Class,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.93,2,0.2,31.59,7/5/2015,7/10/2015
0,SB-20170,CA-2017-108441,12/6/2017,18/06/2017,Standard Class,Sarah Bern,Consumer,United States,New York City,New York,10035,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,858.24,4,0.1,31.59,6/12/2017,6/18/2017
0,TB-21400,CA-2014-131002,7/9/2014,12/9/2014,Second Class,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,FUR-FU-10004270,Furniture,Furnishings,"""Executive Impressions 13"""" Clairmont Wall Clock""",57.69,3,0,31.54,9/7/2014,9/12/2014
0,SH-19975,US-2016-146794,26/09/2016,1/10/2016,Standard Class,Sally Hughsby,Corporate,United States,Hesperia,California,92345,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,424.96,5,0.15,31.45,9/26/2016,10/1/2016
0,HR-14830,CA-2015-135538,24/12/2015,28/12/2015,Standard Class,Harold Ryan,Corporate,United States,Gilbert,Arizona,85234,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,883.84,4,0.2,31.25,12/24/2015,12/28/2015
0,HF-14995,CA-2016-164784,1/5/2016,4/5/2016,First Class,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,370.62,3,0.4,31.24,5/1/2016,5/4/2016
0,RR-19525,CA-2014-126403,9/9/2014,12/9/2014,Second Class,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,785.88,6,0,31.09,9/9/2014,9/12/2014
0,DL-12865,CA-2014-143182,15/10/2014,20/10/2014,Standard Class,Dan Lawera,Consumer,United States,Hialeah,Florida,33012,South,FUR-FU-10004270,Furniture,Furnishings,"""Executive Impressions 13"""" Clairmont Wall Clock""",15.38,1,0.2,31.02,10/15/2014,10/20/2014
0,SM-20320,CA-2014-145317,18/03/2014,23/03/2014,Standard Class,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,FUR-FU-10004270,Furniture,Furnishings,"""Executive Impressions 13"""" Clairmont Wall Clock""",30.77,2,0.2,30.99,3/18/2014,3/23/2014
0,CP-12085,CA-2017-132430,9/10/2017,11/10/2017,First Class,Cathy Prescott,Corporate,United States,Lakewood,Ohio,44107,East,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,45.89,4,0.2,30.45,10/9/2017,10/11/2017
0,LF-17185,CA-2014-110030,6/12/2014,8/12/2014,Second Class,Luke Foster,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.98,3,0.6,30.19,12/6/2014,12/8/2014
0,EP-13915,CA-2017-149888,7/11/2017,13/11/2017,Standard Class,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,350.35,4,0.4,30.1,11/7/2017,11/13/2017
0,KL-16645,CA-2015-115798,13/11/2015,19/11/2015,Standard Class,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,299.97,3,0,30.02,11/13/2015,11/19/2015
0,MS-17530,CA-2014-149244,4/11/2014,8/11/2014,Standard Class,MaryBeth Skach,Consumer,United States,San Diego,California,92037,West,FUR-FU-10004671,Furniture,Furnishings,"""Executive Impressions 12"""" Wall Clock""",35.34,2,0,29.88,11/4/2014,11/8/2014
0,SC-20770,CA-2015-140144,20/06/2015,25/06/2015,Second Class,Stewart Carmichael,Corporate,United States,San Francisco,California,94122,West,FUR-FU-10002253,Furniture,Furnishings,"""Howard Miller 13"""" Diameter Pewter Finish Round Wall Clock""",257.64,6,0,29.77,6/20/2015,6/25/2015
0,HF-14995,CA-2014-158029,26/05/2014,30/05/2014,Standard Class,Herbert Flentye,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,225.3,2,0.2,29.15,5/26/2014,5/30/2014
0,JP-16135,CA-2016-146171,11/3/2016,15/03/2016,Standard Class,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10004270,Furniture,Furnishings,"""Executive Impressions 13"""" Clairmont Wall Clock""",76.92,4,0,29.15,3/11/2016,3/15/2016
0,BT-11680,CA-2017-158967,10/12/2017,12/12/2017,First Class,Brian Thompson,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,19.1,3,0.2,29.15,12/10/2017,12/12/2017
0,SS-20140,CA-2017-108322,30/04/2017,5/5/2017,Standard Class,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,23.68,8,0.2,28.96,4/30/2017,5/5/2017
0,CD-12790,CA-2015-149972,21/09/2015,23/09/2015,First Class,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,601.54,4,0.2,28.96,9/21/2015,9/23/2015
0,MD-17860,US-2014-117744,2/12/2014,6/12/2014,Standard Class,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,5,0.6,28.6,12/2/2014,12/6/2014
0,KN-16450,CA-2014-154599,12/4/2014,17/04/2014,Standard Class,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.5,3,0.15,28.6,4/12/2014,4/17/2014
0,DL-13330,CA-2017-143329,3/11/2017,8/11/2017,Standard Class,Denise Leinenbach,Consumer,United States,Las Cruces,New Mexico,88001,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,0,28.52,11/3/2017,11/8/2017
0,MH-18025,CA-2015-148635,25/07/2015,27/07/2015,Second Class,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.57,2,0.2,28.41,7/25/2015,7/27/2015
0,DR-12940,CA-2015-104626,1/9/2015,8/9/2015,Standard Class,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,2,0,28.08,9/1/2015,9/8/2015
0,DM-13015,CA-2016-160500,5/5/2016,8/5/2016,First Class,Darrin Martin,Consumer,United States,Encinitas,California,92024,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,298.78,3,0.2,28.02,5/5/2016,5/8/2016
0,MT-18070,US-2014-112914,25/09/2014,30/09/2014,Standard Class,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,300.53,2,0.32,27.95,9/25/2014,9/30/2014
0,CK-12325,US-2014-125521,14/03/2014,19/03/2014,Standard Class,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,23320,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,4,0,27.61,3/14/2014,3/19/2014
0,DJ-13510,CA-2016-128594,26/08/2016,29/08/2016,First Class,Don Jones,Corporate,United States,San Diego,California,92037,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.14,4,0.2,27.36,8/26/2016,8/29/2016
0,CC-12370,CA-2016-154690,15/08/2016,17/08/2016,Second Class,Christopher Conant,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,225.3,2,0.2,27.36,8/15/2016,8/17/2016
0,SC-20380,CA-2017-138975,19/05/2017,23/05/2017,Standard Class,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1628.82,9,0,27.31,5/19/2017,5/23/2017
0,LC-16885,CA-2017-143861,12/6/2017,19/06/2017,Standard Class,Lena Creighton,Consumer,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.09,2,0.2,27.29,6/12/2017,6/19/2017
0,BF-11275,CA-2014-148040,22/03/2014,26/03/2014,Standard Class,Beth Fritzler,Corporate,United States,Tucson,Arizona,85705,West,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.35,3,0.2,27.28,3/22/2014,3/26/2014
0,TD-20995,US-2016-167339,21/01/2016,23/01/2016,Second Class,Tamara Dahlen,Consumer,United States,San Diego,California,92037,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,153.57,2,0.2,27.18,1/21/2016,1/23/2016
0,TD-20995,US-2016-167339,21/01/2016,23/01/2016,Second Class,Tamara Dahlen,Consumer,United States,San Diego,California,92037,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,1013.49,7,0.2,27.09,1/21/2016,1/23/2016
0,EP-13915,US-2016-159856,18/10/2016,22/10/2016,Standard Class,Emily Phan,Consumer,United States,Tempe,Arizona,85281,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,307.92,5,0.2,26.97,10/18/2016,10/22/2016
0,PW-19240,US-2015-114839,26/04/2015,30/04/2015,Standard Class,Pierre Wener,Consumer,United States,Houston,Texas,77036,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.42,2,0.3,26.65,4/26/2015,4/30/2015
0,KH-16330,CA-2016-153577,27/06/2016,1/7/2016,Standard Class,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,539.66,3,0.3,26.6,6/27/2016,7/1/2016
0,LS-17200,CA-2016-160129,23/11/2016,23/11/2016,Same Day,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.37,2,0.2,26.54,11/23/2016,11/23/2016
0,TT-21220,CA-2015-168564,8/8/2015,8/8/2015,Same Day,Thomas Thornton,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,144.78,1,0.2,25.88,8/8/2015,8/8/2015
0,JD-16150,CA-2017-155880,25/03/2017,31/03/2017,Standard Class,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,90.99,1,0,25.88,3/25/2017,3/31/2017
0,MC-18100,CA-2017-126242,19/11/2017,24/11/2017,Standard Class,Mick Crebagga,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10002685,Furniture,Furnishings,"""Executive Impressions 13-1/2"""" Indoor/Outdoor Wall Clock""",18.7,1,0,25.54,11/19/2017,11/24/2017
0,LH-17020,CA-2016-166443,4/11/2016,5/11/2016,First Class,Lisa Hazard,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,38.29,7,0,25.51,11/4/2016,11/5/2016
0,EM-14140,CA-2017-134915,12/11/2017,12/11/2017,Same Day,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.89,2,0.2,25.47,11/12/2017,11/12/2017
0,Co-12640,CA-2014-162866,27/12/2014,31/12/2014,Standard Class,Corey-Lock,Consumer,United States,Skokie,Illinois,60076,Central,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,32.95,6,0.6,24.86,12/27/2014,12/31/2014
0,JF-15565,CA-2017-167941,6/11/2017,9/11/2017,Second Class,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10004671,Furniture,Furnishings,"""Executive Impressions 12"""" Wall Clock""",28.27,2,0.2,24.48,11/6/2017,11/9/2017
